split,sample_id,speaker,text_chars,semantic_tokens,audio_frames,duration,semantic_audio_ratio,sequence_length
val,ulsan_013947,DKSR20001031_1,13,8,19,1.52,0.42105263157894735,27
val,ulsan_010174,DKSR20001592_2,47,39,68,5.38,0.5735294117647058,107
val,ulsan_026143,DKSR20000975_2,49,38,73,5.78,0.5205479452054794,111
val,ulsan_024413,DKSR20000963_1,41,26,85,6.8,0.3058823529411765,111
val,ulsan_005587,DKSR20001278_2,41,26,73,5.77,0.3561643835616438,99
val,ulsan_015454,DKSR20001160_2,10,12,28,2.21,0.42857142857142855,40
val,ulsan_025622,DKSR20000974_1,44,35,79,6.25,0.4430379746835443,114
val,ulsan_006932,DKSR20001300_2,10,7,27,2.11,0.25925925925925924,34
val,ulsan_023392,DKSR20000955_2,13,13,29,2.3,0.4482758620689655,42
val,ulsan_015802,DKSR20001202_1,32,22,50,3.99,0.44,72
val,ulsan_014571,DKSR20001032_2,11,8,14,1.09,0.5714285714285714,22
val,ulsan_012671,DKSR20001650_2,45,31,66,5.27,0.4696969696969697,97
val,ulsan_021951,DKSR20001568_1,20,18,51,4.01,0.35294117647058826,69
val,ulsan_019236,DKSR20001507_2,26,16,47,3.73,0.3404255319148936,63
val,ulsan_021603,DKSR20001537_1,25,21,58,4.57,0.3620689655172414,79
val,ulsan_017557,DKSR20001287_1,16,9,27,2.09,0.3333333333333333,36
val,ulsan_016703,DKSR20001208_2,21,14,54,4.3,0.25925925925925924,68
val,ulsan_016146,DKSR20001206_2,25,17,57,4.53,0.2982456140350877,74
val,ulsan_006554,DKSR20001285_1,46,25,55,4.33,0.45454545454545453,80
val,ulsan_003047,DKSR20001146_1,10,5,33,2.61,0.15151515151515152,38
val,ulsan_009260,DKSR20001487_2,5,6,14,1.12,0.42857142857142855,20
val,ulsan_021869,DKSR20001568_2,15,13,35,2.75,0.37142857142857144,48
val,ulsan_018971,DKSR20001491_1,18,13,42,3.32,0.30952380952380953,55
val,ulsan_008689,DKSR20001475_1,54,38,89,7.07,0.42696629213483145,127
val,ulsan_007855,DKSR20001352_1,34,20,37,2.91,0.5405405405405406,57
val,ulsan_007607,DKSR20001351_2,96,64,143,11.39,0.44755244755244755,207
val,ulsan_003076,DKSR20001146_1,14,13,41,3.28,0.3170731707317073,54
val,ulsan_025860,DKSR20001157_2,38,24,66,5.27,0.36363636363636365,90
val,ulsan_011905,DKSR20001617_2,21,17,36,2.86,0.4722222222222222,53
val,ulsan_000040,DKSR20000953_1,24,17,50,4.0,0.34,67
val,ulsan_025664,DKSR20000974_1,35,25,62,4.89,0.4032258064516129,87
val,ulsan_006073,DKSR20001284_1,60,42,96,7.61,0.4375,138
val,ulsan_004722,DKSR20001168_2,28,16,42,3.36,0.38095238095238093,58
val,ulsan_016980,DKSR20001240_2,41,28,101,8.03,0.27722772277227725,129
val,ulsan_021141,DKSR20001533_2,57,43,95,7.56,0.45263157894736844,138
val,ulsan_021434,DKSR20001537_2,13,7,40,3.15,0.175,47
val,ulsan_020875,DKSR20001532_1,36,23,58,4.59,0.39655172413793105,81
val,ulsan_008877,DKSR20001476_1,28,18,47,3.69,0.3829787234042553,65
val,ulsan_023625,DKSR20000957_2,25,15,72,5.73,0.20833333333333334,87
val,ulsan_019761,DKSR20001509_2,34,19,61,4.86,0.3114754098360656,80
val,ulsan_021032,DKSR20001533_2,20,13,60,4.8,0.21666666666666667,73
val,ulsan_014695,DKSR20001033_1,21,12,23,1.81,0.5217391304347826,35
val,ulsan_027036,DKSR20001203_2,17,10,32,2.52,0.3125,42
val,ulsan_009350,DKSR20001535_2,16,11,51,4.02,0.21568627450980393,62
val,ulsan_021306,DKSR20001534_1,59,48,118,9.4,0.4067796610169492,166
val,ulsan_025125,DKSR20001156_1,15,12,26,2.01,0.46153846153846156,38
val,ulsan_025515,DKSR20000974_1,37,25,71,5.63,0.352112676056338,96
val,ulsan_024387,DKSR20000963_2,28,20,69,5.46,0.2898550724637681,89
val,ulsan_020587,DKSR20001512_2,38,22,64,5.06,0.34375,86
val,ulsan_012811,DKSR20001650_2,26,20,60,4.73,0.3333333333333333,80
val,ulsan_018563,DKSR20001386_1,37,23,73,5.84,0.3150684931506849,96
val,ulsan_022316,DKSR20001569_2,26,22,44,3.48,0.5,66
val,ulsan_010938,DKSR20001608_2,18,13,41,3.28,0.3170731707317073,54
val,ulsan_023188,DKSR20000956_1,21,12,37,2.9,0.32432432432432434,49
val,ulsan_018780,DKSR20001388_1,88,57,191,15.22,0.29842931937172773,248
val,ulsan_005656,DKSR20001278_1,36,22,48,3.78,0.4583333333333333,70
val,ulsan_021692,DKSR20001568_2,15,11,40,3.15,0.275,51
val,ulsan_007682,DKSR20001351_2,41,27,77,6.16,0.35064935064935066,104
val,ulsan_018276,DKSR20001380_1,2,2,25,1.95,0.08,27
val,ulsan_017016,DKSR20001240_2,7,5,29,2.28,0.1724137931034483,34
val,ulsan_019022,DKSR20001491_2,36,28,55,4.33,0.509090909090909,83
val,ulsan_007045,DKSR20001300_2,10,9,24,1.86,0.375,33
val,ulsan_019542,DKSR20001508_1,36,30,62,4.95,0.4838709677419355,92
val,ulsan_006683,DKSR20001286_1,19,14,33,2.58,0.42424242424242425,47
val,ulsan_024099,DKSR20000961_1,37,21,75,6.0,0.28,96
val,ulsan_015972,DKSR20001206_2,17,15,35,2.75,0.42857142857142855,50
val,ulsan_013704,DKSR20001715_2,34,24,61,4.87,0.39344262295081966,85
val,ulsan_022434,DKSR20001570_2,36,20,62,4.95,0.3225806451612903,82
val,ulsan_014289,DKSR20001032_1,15,11,31,2.41,0.3548387096774194,42
val,ulsan_009432,DKSR20001535_2,41,26,75,5.93,0.3466666666666667,101
val,ulsan_025372,DKSR20001156_2,36,23,67,5.32,0.34328358208955223,90
val,ulsan_003738,DKSR20001149_2,26,15,25,1.94,0.6,40
val,ulsan_003871,DKSR20001165_1,13,13,51,4.03,0.2549019607843137,64
val,ulsan_020697,DKSR20001512_2,16,10,34,2.66,0.29411764705882354,44
val,ulsan_014194,DKSR20001031_1,26,18,41,3.24,0.43902439024390244,59
val,ulsan_010627,DKSR20001594_2,38,24,63,4.98,0.38095238095238093,87
val,ulsan_009885,DKSR20001536_2,18,13,62,4.94,0.20967741935483872,75
val,ulsan_017290,DKSR20001241_2,11,5,22,1.74,0.22727272727272727,27
val,ulsan_024056,DKSR20000961_2,37,29,71,5.62,0.4084507042253521,100
val,ulsan_022021,DKSR20001568_2,2,2,15,1.13,0.13333333333333333,17
val,ulsan_015596,DKSR20001160_2,7,4,28,2.24,0.14285714285714285,32
val,ulsan_006045,DKSR20001284_1,30,19,41,3.24,0.4634146341463415,60
val,ulsan_002675,DKSR20001145_1,40,29,60,4.73,0.48333333333333334,89
val,ulsan_022396,DKSR20001570_2,11,11,28,2.24,0.39285714285714285,39
val,ulsan_017514,DKSR20001287_2,16,8,31,2.45,0.25806451612903225,39
val,ulsan_009944,DKSR20001592_2,22,12,39,3.08,0.3076923076923077,51
val,ulsan_023461,DKSR20000955_2,21,15,32,2.53,0.46875,47
val,ulsan_012481,DKSR20001649_2,17,12,52,4.16,0.23076923076923078,64
val,ulsan_013763,DKSR20001715_1,7,5,29,2.28,0.1724137931034483,34
val,ulsan_001499,DKSR20001131_1,16,12,36,2.81,0.3333333333333333,48
val,ulsan_008305,DKSR20001413_1,30,23,58,4.63,0.39655172413793105,81
val,ulsan_019147,DKSR20001507_1,22,18,45,3.59,0.4,63
val,ulsan_002347,DKSR20001144_2,1,1,33,2.62,0.030303030303030304,34
val,ulsan_008896,DKSR20001476_1,27,19,34,2.66,0.5588235294117647,53
val,ulsan_026077,DKSR20000975_2,37,23,78,6.21,0.2948717948717949,101
val,ulsan_027594,DKSR20001204_1,21,12,71,5.68,0.16901408450704225,83
val,ulsan_016756,DKSR20001208_2,15,12,41,3.22,0.2926829268292683,53
val,ulsan_015240,DKSR20001159_2,13,9,31,2.42,0.2903225806451613,40
val,ulsan_016203,DKSR20001206_1,44,27,49,3.89,0.5510204081632653,76
val,ulsan_004679,DKSR20001168_2,27,20,31,2.48,0.6451612903225806,51
val,ulsan_003750,DKSR20001149_1,24,19,52,4.11,0.36538461538461536,71
val,ulsan_009279,DKSR20001487_2,10,5,20,1.59,0.25,25
val,ulsan_007201,DKSR20001301_1,62,40,75,5.98,0.5333333333333333,115
val,ulsan_020683,DKSR20001512_1,39,28,100,7.98,0.28,128
val,ulsan_021774,DKSR20001568_2,16,15,39,3.09,0.38461538461538464,54
val,ulsan_010339,DKSR20001593_1,33,26,59,4.67,0.4406779661016949,85
val,ulsan_015600,DKSR20001160_1,20,17,37,2.91,0.4594594594594595,54
val,ulsan_004401,DKSR20001167_2,48,29,74,5.87,0.3918918918918919,103
val,ulsan_011581,DKSR20001610_2,40,22,54,4.28,0.4074074074074074,76
val,ulsan_001628,DKSR20001131_1,58,36,76,6.02,0.47368421052631576,112
val,ulsan_013513,DKSR20001677_2,24,14,36,2.88,0.3888888888888889,50
val,ulsan_007039,DKSR20001300_2,11,8,41,3.27,0.1951219512195122,49
val,ulsan_002378,DKSR20001144_2,63,44,81,6.44,0.5432098765432098,125
val,ulsan_021784,DKSR20001568_1,25,14,40,3.2,0.35,54
val,ulsan_019698,DKSR20001508_1,42,25,60,4.76,0.4166666666666667,85
val,ulsan_010505,DKSR20001594_2,33,25,58,4.61,0.43103448275862066,83
val,ulsan_004051,DKSR20001165_1,50,30,75,5.96,0.4,105
val,ulsan_014104,DKSR20001031_2,29,19,40,3.18,0.475,59
val,ulsan_019409,DKSR20001507_2,26,16,45,3.6,0.35555555555555557,61
val,ulsan_021082,DKSR20001533_1,51,38,97,7.75,0.3917525773195876,135
val,ulsan_011381,DKSR20001610_1,14,11,40,3.16,0.275,51
val,ulsan_005184,DKSR20001169_2,9,8,23,1.8,0.34782608695652173,31
val,ulsan_006265,DKSR20001285_1,62,41,79,6.26,0.5189873417721519,120
val,ulsan_004994,DKSR20001168_2,44,30,72,5.75,0.4166666666666667,102
val,ulsan_016345,DKSR20001207_1,13,9,39,3.06,0.23076923076923078,48
val,ulsan_020004,DKSR20001510_1,5,5,25,2.0,0.2,30
val,ulsan_004741,DKSR20001168_2,41,30,62,4.95,0.4838709677419355,92
val,ulsan_016593,DKSR20001208_1,12,5,39,3.07,0.1282051282051282,44
val,ulsan_000298,DKSR20000953_1,14,12,34,2.66,0.35294117647058826,46
val,ulsan_004203,DKSR20001166_2,68,41,86,6.84,0.47674418604651164,127
val,ulsan_014085,DKSR20001031_1,31,18,57,4.5,0.3157894736842105,75
val,ulsan_025695,DKSR20000974_2,15,7,50,3.93,0.14,57
val,ulsan_017403,DKSR20001287_1,15,13,44,3.5,0.29545454545454547,57
val,ulsan_001899,DKSR20001132_2,33,23,45,3.58,0.5111111111111111,68
val,ulsan_020151,DKSR20001510_2,16,11,31,2.47,0.3548387096774194,42
val,ulsan_019391,DKSR20001507_2,39,24,59,4.67,0.4067796610169492,83
val,ulsan_018152,DKSR20001336_2,43,27,80,6.38,0.3375,107
val,ulsan_012797,DKSR20001650_2,20,12,49,3.86,0.24489795918367346,61
val,ulsan_022953,DKSR20001571_2,26,18,37,2.95,0.4864864864864865,55
val,ulsan_003682,DKSR20001149_1,54,38,88,6.98,0.4318181818181818,126
val,ulsan_025343,DKSR20001156_1,32,26,44,3.52,0.5909090909090909,70
val,ulsan_026942,DKSR20001203_1,21,18,43,3.39,0.4186046511627907,61
val,ulsan_024674,DKSR20000962_2,36,23,64,5.06,0.359375,87
val,ulsan_011311,DKSR20001609_1,21,17,58,4.6,0.29310344827586204,75
val,ulsan_004031,DKSR20001165_1,11,10,28,2.24,0.35714285714285715,38
val,ulsan_005767,DKSR20001280_2,19,12,30,2.35,0.4,42
val,ulsan_026318,DKSR20001158_1,27,22,48,3.81,0.4583333333333333,70
val,ulsan_006197,DKSR20001284_2,21,17,38,3.01,0.4473684210526316,55
val,ulsan_014722,DKSR20001033_1,15,9,21,1.66,0.42857142857142855,30
val,ulsan_001129,DKSR20000960_2,22,16,47,3.69,0.3404255319148936,63
val,ulsan_010641,DKSR20001594_2,31,18,40,3.17,0.45,58
val,ulsan_017938,DKSR20001336_1,14,9,23,1.84,0.391304347826087,32
val,ulsan_026396,DKSR20001158_2,21,15,28,2.17,0.5357142857142857,43
val,ulsan_004072,DKSR20001165_1,36,20,49,3.92,0.40816326530612246,69
val,ulsan_026276,DKSR20001158_2,32,20,58,4.59,0.3448275862068966,78
val,ulsan_014184,DKSR20001031_1,2,2,14,1.11,0.14285714285714285,16
val,ulsan_001360,DKSR20001094_2,23,16,39,3.07,0.41025641025641024,55
val,ulsan_016369,DKSR20001207_1,25,17,43,3.44,0.3953488372093023,60
val,ulsan_021799,DKSR20001568_2,18,13,36,2.88,0.3611111111111111,49
val,ulsan_001362,DKSR20001094_2,36,24,59,4.7,0.4067796610169492,83
val,ulsan_008155,DKSR20001353_2,76,49,123,9.83,0.3983739837398374,172
val,ulsan_009163,DKSR20001487_1,29,17,39,3.05,0.4358974358974359,56
val,ulsan_003760,DKSR20001149_2,74,42,95,7.58,0.4421052631578947,137
val,ulsan_008433,DKSR20001475_1,3,3,15,1.15,0.2,18
val,ulsan_022740,DKSR20001571_2,27,26,50,3.93,0.52,76
val,ulsan_024379,DKSR20000963_2,23,17,51,4.05,0.3333333333333333,68
val,ulsan_016604,DKSR20001208_2,25,17,44,3.51,0.38636363636363635,61
val,ulsan_011925,DKSR20001617_2,37,25,69,5.47,0.36231884057971014,94
val,ulsan_013036,DKSR20001651_1,39,23,77,6.14,0.2987012987012987,100
val,ulsan_000094,DKSR20000953_2,16,11,29,2.31,0.3793103448275862,40
val,ulsan_016261,DKSR20001207_2,16,10,46,3.66,0.21739130434782608,56
val,ulsan_004843,DKSR20001168_2,37,29,54,4.28,0.5370370370370371,83
val,ulsan_012765,DKSR20001650_1,26,13,41,3.25,0.3170731707317073,54
val,ulsan_019222,DKSR20001507_2,24,20,46,3.63,0.43478260869565216,66
val,ulsan_012728,DKSR20001650_1,46,32,60,4.8,0.5333333333333333,92
val,ulsan_012291,DKSR20001618_1,34,20,54,4.26,0.37037037037037035,74
val,ulsan_027004,DKSR20001203_1,33,29,42,3.33,0.6904761904761905,71
val,ulsan_024524,DKSR20000963_1,21,14,61,4.85,0.22950819672131148,75
val,ulsan_012109,DKSR20001617_2,17,12,36,2.86,0.3333333333333333,48
val,ulsan_025586,DKSR20000974_2,25,15,42,3.36,0.35714285714285715,57
val,ulsan_017061,DKSR20001241_1,26,21,49,3.91,0.42857142857142855,70
val,ulsan_007876,DKSR20001352_1,29,22,44,3.48,0.5,66
val,ulsan_008593,DKSR20001475_2,23,19,46,3.64,0.41304347826086957,65
val,ulsan_008660,DKSR20001475_1,44,30,66,5.27,0.45454545454545453,96
val,ulsan_006675,DKSR20001286_1,17,12,30,2.34,0.4,42
val,ulsan_006088,DKSR20001284_2,22,18,38,2.98,0.47368421052631576,56
val,ulsan_001832,DKSR20001132_2,39,21,54,4.28,0.3888888888888889,75
val,ulsan_024456,DKSR20000963_1,16,13,44,3.48,0.29545454545454547,57
val,ulsan_013997,DKSR20001031_1,30,22,49,3.92,0.4489795918367347,71
val,ulsan_013611,DKSR20001715_1,51,32,97,7.7,0.32989690721649484,129
val,ulsan_026436,DKSR20001158_1,3,2,14,1.05,0.14285714285714285,16
val,ulsan_026906,DKSR20001203_2,12,12,35,2.8,0.34285714285714286,47
val,ulsan_006524,DKSR20001285_2,14,8,31,2.43,0.25806451612903225,39
val,ulsan_013425,DKSR20001677_2,13,10,29,2.28,0.3448275862068966,39
val,ulsan_000251,DKSR20000953_1,41,32,61,4.81,0.5245901639344263,93
val,ulsan_024347,DKSR20000963_1,22,15,73,5.84,0.2054794520547945,88
val,ulsan_025682,DKSR20000974_2,19,12,49,3.86,0.24489795918367346,61
val,ulsan_026929,DKSR20001203_2,18,11,40,3.18,0.275,51
val,ulsan_012434,DKSR20001649_2,28,17,80,6.39,0.2125,97
val,ulsan_016659,DKSR20001208_1,36,27,60,4.74,0.45,87
val,ulsan_014293,DKSR20001032_1,18,15,27,2.1,0.5555555555555556,42
val,ulsan_020713,DKSR20001512_1,26,18,61,4.86,0.29508196721311475,79
val,ulsan_022647,DKSR20001570_1,18,14,49,3.91,0.2857142857142857,63
val,ulsan_016347,DKSR20001207_1,16,10,31,2.46,0.3225806451612903,41
val,ulsan_014291,DKSR20001032_1,20,16,36,2.81,0.4444444444444444,52
val,ulsan_026382,DKSR20001158_2,4,4,14,1.1,0.2857142857142857,18
val,ulsan_024826,DKSR20000962_2,20,10,45,3.53,0.2222222222222222,55
val,ulsan_011884,DKSR20001617_1,28,23,55,4.33,0.41818181818181815,78
val,ulsan_022410,DKSR20001570_2,21,17,55,4.34,0.3090909090909091,72
val,ulsan_003678,DKSR20001149_1,42,24,63,4.97,0.38095238095238093,87
val,ulsan_015453,DKSR20001160_2,20,13,33,2.58,0.3939393939393939,46
val,ulsan_020207,DKSR20001510_2,32,21,59,4.65,0.3559322033898305,80
val,ulsan_024409,DKSR20000963_1,21,17,47,3.69,0.3617021276595745,64
val,ulsan_016350,DKSR20001207_1,47,30,69,5.51,0.43478260869565216,99
val,ulsan_009491,DKSR20001535_2,29,24,44,3.51,0.5454545454545454,68
val,ulsan_018876,DKSR20001491_1,18,13,44,3.5,0.29545454545454547,57
val,ulsan_021608,DKSR20001537_2,20,12,41,3.21,0.2926829268292683,53
val,ulsan_001578,DKSR20001131_2,23,15,37,2.94,0.40540540540540543,52
val,ulsan_006114,DKSR20001284_2,17,10,38,2.99,0.2631578947368421,48
val,ulsan_016184,DKSR20001206_1,27,22,37,2.92,0.5945945945945946,59
val,ulsan_008543,DKSR20001475_1,23,17,30,2.4,0.5666666666666667,47
val,ulsan_027059,DKSR20001203_1,11,11,43,3.4,0.2558139534883721,54
val,ulsan_003257,DKSR20001146_2,25,17,35,2.74,0.4857142857142857,52
val,ulsan_007189,DKSR20001301_2,37,24,67,5.32,0.3582089552238806,91
val,ulsan_006726,DKSR20001286_2,36,19,38,2.97,0.5,57
val,ulsan_026541,DKSR20001158_1,21,13,43,3.42,0.3023255813953488,56
val,ulsan_020720,DKSR20001512_2,26,17,53,4.21,0.32075471698113206,70
val,ulsan_023542,DKSR20000955_2,19,10,44,3.51,0.22727272727272727,54
val,ulsan_004900,DKSR20001168_1,19,15,41,3.25,0.36585365853658536,56
val,ulsan_016895,DKSR20001240_2,17,11,53,4.19,0.20754716981132076,64
val,ulsan_019182,DKSR20001507_1,40,29,65,5.14,0.4461538461538462,94
val,ulsan_019797,DKSR20001509_2,24,17,53,4.18,0.32075471698113206,70
val,ulsan_019499,DKSR20001508_2,36,21,65,5.19,0.3230769230769231,86
val,ulsan_005356,DKSR20001169_1,10,5,27,2.11,0.18518518518518517,32
val,ulsan_013046,DKSR20001651_2,43,27,72,5.74,0.375,99
val,ulsan_003278,DKSR20001147_2,13,11,35,2.73,0.3142857142857143,46
val,ulsan_006004,DKSR20001284_2,26,18,47,3.73,0.3829787234042553,65
val,ulsan_025083,DKSR20000973_2,6,5,16,1.23,0.3125,21
val,ulsan_023891,DKSR20000958_2,20,16,52,4.15,0.3076923076923077,68
val,ulsan_015829,DKSR20001202_2,33,18,45,3.59,0.4,63
val,ulsan_007491,DKSR20001348_1,14,11,53,4.18,0.20754716981132076,64
val,ulsan_024719,DKSR20000962_2,17,12,48,3.81,0.25,60
val,ulsan_013120,DKSR20001651_2,22,15,41,3.21,0.36585365853658536,56
val,ulsan_021918,DKSR20001568_2,6,4,21,1.65,0.19047619047619047,25
val,ulsan_013895,DKSR20001031_2,14,11,19,1.51,0.5789473684210527,30
val,ulsan_016461,DKSR20001207_2,15,8,30,2.38,0.26666666666666666,38
val,ulsan_004726,DKSR20001168_2,58,39,79,6.25,0.4936708860759494,118
val,ulsan_013226,DKSR20001677_2,11,5,20,1.54,0.25,25
val,ulsan_021529,DKSR20001537_2,26,16,57,4.51,0.2807017543859649,73
val,ulsan_016644,DKSR20001208_1,21,14,36,2.84,0.3888888888888889,50
val,ulsan_008979,DKSR20001476_2,35,26,46,3.68,0.5652173913043478,72
val,ulsan_003354,DKSR20001147_1,29,21,66,5.26,0.3181818181818182,87
val,ulsan_008737,DKSR20001476_1,11,8,20,1.58,0.4,28
val,ulsan_014959,DKSR20001033_2,26,15,28,2.22,0.5357142857142857,43
val,ulsan_004016,DKSR20001165_1,22,14,36,2.87,0.3888888888888889,50
val,ulsan_024675,DKSR20000962_2,18,12,33,2.64,0.36363636363636365,45
val,ulsan_016942,DKSR20001240_1,15,9,29,2.29,0.3103448275862069,38
val,ulsan_022678,DKSR20001570_1,16,13,43,3.43,0.3023255813953488,56
val,ulsan_014378,DKSR20001032_2,14,8,23,1.78,0.34782608695652173,31
val,ulsan_018911,DKSR20001491_1,47,35,74,5.92,0.47297297297297297,109
val,ulsan_012165,DKSR20001618_1,16,11,36,2.86,0.3055555555555556,47
val,ulsan_000600,DKSR20000954_1,23,14,42,3.29,0.3333333333333333,56
val,ulsan_004521,DKSR20001167_2,59,39,93,7.42,0.41935483870967744,132
val,ulsan_013403,DKSR20001677_1,23,15,40,3.15,0.375,55
val,ulsan_023323,DKSR20000955_1,16,9,32,2.53,0.28125,41
val,ulsan_021321,DKSR20001534_2,26,22,55,4.36,0.4,77
val,ulsan_008886,DKSR20001476_1,50,34,64,5.12,0.53125,98
val,ulsan_011580,DKSR20001610_2,13,9,39,3.11,0.23076923076923078,48
val,ulsan_015243,DKSR20001159_1,24,14,34,2.65,0.4117647058823529,48
val,ulsan_021507,DKSR20001537_2,29,21,74,5.85,0.28378378378378377,95
val,ulsan_024111,DKSR20000961_2,36,25,65,5.14,0.38461538461538464,90
val,ulsan_023654,DKSR20000957_1,37,23,68,5.43,0.3382352941176471,91
val,ulsan_026475,DKSR20001158_1,11,8,34,2.65,0.23529411764705882,42
val,ulsan_017668,DKSR20001288_2,14,9,30,2.36,0.3,39
val,ulsan_008982,DKSR20001476_2,75,49,98,7.82,0.5,147
val,ulsan_022005,DKSR20001568_1,19,11,33,2.63,0.3333333333333333,44
val,ulsan_002727,DKSR20001145_2,23,17,49,3.85,0.3469387755102041,66
val,ulsan_002889,DKSR20001146_1,25,16,40,3.14,0.4,56
val,ulsan_023735,DKSR20000957_2,33,27,69,5.5,0.391304347826087,96
val,ulsan_018206,DKSR20001380_2,33,19,60,4.8,0.31666666666666665,79
val,ulsan_025015,DKSR20000973_1,36,23,64,5.06,0.359375,87
val,ulsan_008954,DKSR20001476_2,16,13,30,2.38,0.43333333333333335,43
val,ulsan_004713,DKSR20001168_2,54,37,80,6.38,0.4625,117
val,ulsan_020872,DKSR20001532_1,47,29,108,8.57,0.26851851851851855,137
val,ulsan_006175,DKSR20001284_1,42,27,55,4.33,0.4909090909090909,82
val,ulsan_007463,DKSR20001348_1,31,20,61,4.88,0.32786885245901637,81
val,ulsan_024579,DKSR20000962_2,31,22,58,4.58,0.3793103448275862,80
val,ulsan_001415,DKSR20001094_2,30,21,58,4.59,0.3620689655172414,79
val,ulsan_011820,DKSR20001611_1,18,14,31,2.42,0.45161290322580644,45
val,ulsan_000377,DKSR20000953_2,14,8,39,3.11,0.20512820512820512,47
val,ulsan_020797,DKSR20001512_2,18,9,43,3.38,0.20930232558139536,52
val,ulsan_012532,DKSR20001649_1,2,2,19,1.51,0.10526315789473684,21
val,ulsan_017683,DKSR20001288_1,38,23,44,3.48,0.5227272727272727,67
val,ulsan_008533,DKSR20001475_1,36,20,53,4.17,0.37735849056603776,73
val,ulsan_010475,DKSR20001594_1,37,26,61,4.86,0.4262295081967213,87
val,ulsan_016236,DKSR20001207_1,11,7,40,3.18,0.175,47
val,ulsan_017177,DKSR20001241_1,28,16,72,5.71,0.2222222222222222,88
val,ulsan_024959,DKSR20000973_1,18,12,50,3.94,0.24,62
val,ulsan_023603,DKSR20000955_2,2,2,12,0.94,0.16666666666666666,14
val,ulsan_013694,DKSR20001715_2,11,10,39,3.06,0.2564102564102564,49
val,ulsan_021368,DKSR20001534_1,10,9,20,1.53,0.45,29
val,ulsan_024783,DKSR20000962_2,19,12,38,3.04,0.3157894736842105,50
val,ulsan_021495,DKSR20001537_1,12,6,24,1.9,0.25,30
val,ulsan_004037,DKSR20001165_1,26,19,36,2.87,0.5277777777777778,55
val,ulsan_003189,DKSR20001146_1,47,33,71,5.62,0.4647887323943662,104
val,ulsan_022186,DKSR20001569_2,17,13,41,3.24,0.3170731707317073,54
val,ulsan_003773,DKSR20001149_1,46,23,75,5.93,0.30666666666666664,98
val,ulsan_008740,DKSR20001476_1,12,10,28,2.21,0.35714285714285715,38
val,ulsan_017437,DKSR20001287_1,39,19,57,4.52,0.3333333333333333,76
val,ulsan_017073,DKSR20001241_2,17,13,41,3.23,0.3170731707317073,54
val,ulsan_016115,DKSR20001206_1,33,30,73,5.78,0.410958904109589,103
val,ulsan_010779,DKSR20001608_1,10,7,35,2.8,0.2,42
val,ulsan_016900,DKSR20001240_2,29,20,45,3.54,0.4444444444444444,65
val,ulsan_026363,DKSR20001158_2,34,24,61,4.85,0.39344262295081966,85
val,ulsan_027019,DKSR20001203_2,19,17,44,3.5,0.38636363636363635,61
val,ulsan_025365,DKSR20001156_2,31,21,37,2.92,0.5675675675675675,58
val,ulsan_018326,DKSR20001380_2,22,18,43,3.44,0.4186046511627907,61
val,ulsan_019999,DKSR20001510_2,28,21,61,4.84,0.3442622950819672,82
val,ulsan_002083,DKSR20001132_2,35,29,44,3.49,0.6590909090909091,73
val,ulsan_010716,DKSR20001594_2,34,23,57,4.53,0.40350877192982454,80
val,ulsan_014517,DKSR20001032_1,12,6,33,2.61,0.18181818181818182,39
val,ulsan_008080,DKSR20001353_2,54,31,74,5.89,0.4189189189189189,105
val,ulsan_025043,DKSR20000973_1,20,12,27,2.16,0.4444444444444444,39
val,ulsan_025696,DKSR20000974_2,25,16,51,4.07,0.3137254901960784,67
val,ulsan_001677,DKSR20001131_2,31,21,51,4.03,0.4117647058823529,72
val,ulsan_005969,DKSR20001284_2,10,7,35,2.78,0.2,42
val,ulsan_009916,DKSR20001536_1,45,38,60,4.8,0.6333333333333333,98
val,ulsan_022204,DKSR20001569_2,22,16,32,2.56,0.5,48
val,ulsan_007533,DKSR20001348_1,31,21,51,4.03,0.4117647058823529,72
val,ulsan_000643,DKSR20000954_1,42,23,79,6.25,0.2911392405063291,102
val,ulsan_015151,DKSR20001159_2,19,14,46,3.62,0.30434782608695654,60
val,ulsan_018529,DKSR20001386_2,52,39,95,7.54,0.4105263157894737,134
val,ulsan_026582,DKSR20001158_1,25,18,50,3.96,0.36,68
val,ulsan_022991,DKSR20001571_2,31,17,65,5.19,0.26153846153846155,82
val,ulsan_018413,DKSR20001380_1,47,30,58,4.58,0.5172413793103449,88
val,ulsan_000631,DKSR20000954_1,21,17,27,2.12,0.6296296296296297,44
val,ulsan_000079,DKSR20000953_2,12,8,20,1.58,0.4,28
val,ulsan_017136,DKSR20001241_2,31,21,64,5.06,0.328125,85
val,ulsan_011104,DKSR20001609_2,3,3,21,1.67,0.14285714285714285,24
val,ulsan_018496,DKSR20001380_1,20,14,45,3.56,0.3111111111111111,59
val,ulsan_000293,DKSR20000953_1,21,12,52,4.16,0.23076923076923078,64
val,ulsan_000602,DKSR20000954_1,17,11,40,3.18,0.275,51
val,ulsan_007323,DKSR20001301_1,67,44,110,8.77,0.4,154
val,ulsan_009334,DKSR20001535_2,53,39,84,6.72,0.4642857142857143,123
val,ulsan_012219,DKSR20001618_2,23,16,50,3.97,0.32,66
val,ulsan_020146,DKSR20001510_2,50,38,79,6.29,0.4810126582278481,117
val,ulsan_009400,DKSR20001535_1,75,53,105,8.33,0.5047619047619047,158
