split,id,speaker,text_chars,duration,rms,silence_fraction,clip_fraction
test,ulsan_002071,DKSR20001132_2,56,4.95,0.11721972624903779,0.20886363636363636,0.0
test,ulsan_001560,DKSR20001131_2,40,5.38,0.11943160233810375,0.31565210656753406,0.0
test,ulsan_021943,DKSR20001568_2,25,4.05,0.14289503974836765,0.1715329218106996,0.0
test,ulsan_011032,DKSR20001609_1,7,3.39,0.09064911375888886,0.6338249754178957,0.0
test,ulsan_018506,DKSR20001386_2,99,15.06,0.12725199856342265,0.2162433598937583,0.0
test,ulsan_010601,DKSR20001594_2,31,3.14,0.1557685770270277,0.2414808917197452,0.0
test,ulsan_026615,DKSR20000979_2,53,8.76,0.10407109243993742,0.26016457382039576,0.0
test,ulsan_004552,DKSR20001167_2,13,2.97,0.13127832257608757,0.4834175084175084,0.0
test,ulsan_002102,DKSR20001132_1,42,5.41,0.14841386079148908,0.16832255083179298,0.0
test,ulsan_022965,DKSR20001571_1,32,5.22,0.11112635740561835,0.18813856960408684,0.0
test,ulsan_026827,DKSR20000979_1,11,3.32,0.18187879831691978,0.3645958835341365,0.0
test,ulsan_003365,DKSR20001147_2,1,1.34,0.12357167046966798,0.6493781094527363,0.0
test,ulsan_025334,DKSR20001156_1,2,1.35,0.1616609378767527,0.5543518518518519,0.0
test,ulsan_004109,DKSR20001166_2,40,4.91,0.13415580996245138,0.34315173116089615,0.0
test,ulsan_026470,DKSR20001158_1,14,1.73,0.2823044762667742,0.11189788053949903,0.0
test,ulsan_006821,DKSR20001286_2,26,4.55,0.13035855114536626,0.35227106227106225,0.0
test,ulsan_022352,DKSR20001569_2,8,2.35,0.14067272807615278,0.20395390070921987,0.0
test,ulsan_015750,DKSR20001202_2,10,2.0,0.17517026303449665,0.165,0.0
test,ulsan_004698,DKSR20001168_2,10,2.03,0.11280443887105646,0.39482758620689656,0.0
test,ulsan_008274,DKSR20001413_2,31,5.16,0.13195939064076398,0.5044169896640827,0.0
test,ulsan_010691,DKSR20001594_2,44,5.06,0.13891921406207033,0.28243577075098814,0.0
test,ulsan_005897,DKSR20001280_2,28,2.99,0.15264871865844876,0.16429765886287626,0.0
test,ulsan_015766,DKSR20001202_1,19,2.75,0.1450654513629333,0.2942272727272727,0.0
test,ulsan_018458,DKSR20001380_1,58,7.18,0.12967593479175352,0.22914925719591459,0.0
test,ulsan_008556,DKSR20001475_1,16,2.52,0.17290915604152568,0.21395502645502645,0.0
test,ulsan_017888,DKSR20001288_2,22,3.7,0.10934108896895299,0.570304054054054,0.0
test,ulsan_027443,DKSR20001204_2,60,5.76,0.13971928639012518,0.22220052083333333,0.0
test,ulsan_019002,DKSR20001491_1,47,6.79,0.12988585656858653,0.2942255768286696,0.0
test,ulsan_009589,DKSR20001535_2,10,1.88,0.20125739991271965,0.3349512411347518,0.0
test,ulsan_004249,DKSR20001166_1,40,5.23,0.13712533870877439,0.29666985340981517,0.0
test,ulsan_003776,DKSR20001149_1,21,2.5,0.1552269695939422,0.33013333333333333,0.0
test,ulsan_021990,DKSR20001568_1,12,1.74,0.15361685681963097,0.2822318007662835,0.0
test,ulsan_016859,DKSR20001240_2,39,5.08,0.08229382779439441,0.24950787401574803,0.0
test,ulsan_003064,DKSR20001146_1,10,1.5,0.13236822198770395,0.33955555555555555,0.0
test,ulsan_015419,DKSR20001160_2,19,2.83,0.17857450741453196,0.24103356890459363,0.0
test,ulsan_024839,DKSR20000973_2,23,2.8,0.12369495978042813,0.2058184523809524,0.0
test,ulsan_000432,DKSR20000954_1,9,2.0,0.1704308759191433,0.3192291666666667,0.0
test,ulsan_011973,DKSR20001617_2,64,7.4,0.16198896588473163,0.12030405405405406,0.0
test,ulsan_006343,DKSR20001285_1,45,5.18,0.12926959450631922,0.3118484555984556,0.0
test,ulsan_007195,DKSR20001301_1,28,4.06,0.12546739290578723,0.23697660098522166,0.0
test,ulsan_022651,DKSR20001570_1,14,1.9,0.1832508602336705,0.1369736842105263,0.0
test,ulsan_020901,DKSR20001532_2,33,5.81,0.14084295189565876,0.31048479632816983,0.0
test,ulsan_017685,DKSR20001288_1,27,3.99,0.10040389592341195,0.29816207184628235,0.0
test,ulsan_021956,DKSR20001568_1,36,4.51,0.1567803638566779,0.14820768662232076,0.0
test,ulsan_003350,DKSR20001147_1,8,2.02,0.14370971952776435,0.4200701320132013,0.0
test,ulsan_010801,DKSR20001608_1,16,4.35,0.11385258362632403,0.42191570881226054,0.0
test,ulsan_008606,DKSR20001475_2,5,1.41,0.21211619988383829,0.2148936170212766,0.0
test,ulsan_007344,DKSR20001301_1,52,5.95,0.11806343901021578,0.25684873949579834,0.0
test,ulsan_013221,DKSR20001677_2,51,5.63,0.10672491446038357,0.30798549437537004,0.0
test,ulsan_022930,DKSR20001571_2,17,2.61,0.181925320297844,0.15253831417624522,0.0
test,ulsan_003718,DKSR20001149_2,62,6.46,0.08866646728100175,0.3430727554179567,0.0
test,ulsan_024406,DKSR20000963_2,10,2.56,0.13718746873174129,0.4989095052083333,0.0
test,ulsan_002057,DKSR20001132_2,35,5.85,0.11588380497846311,0.38915242165242164,0.0
test,ulsan_007999,DKSR20001352_2,41,7.61,0.13555551241050326,0.27922141918528254,0.0
test,ulsan_000398,DKSR20000953_2,34,4.53,0.11424788864222023,0.19466519499632082,0.0
test,ulsan_008624,DKSR20001475_2,24,3.15,0.15507734289032685,0.18279100529100528,0.0
test,ulsan_026327,DKSR20001158_1,36,5.720083333333333,0.09339851471666871,0.3892790023455369,0.0
test,ulsan_022303,DKSR20001569_2,14,2.81,0.10882597513084089,0.26190688018979835,0.0
test,ulsan_019198,DKSR20001507_1,13,2.51,0.14591409122551788,0.15649070385126163,0.0
test,ulsan_015221,DKSR20001159_1,35,4.32,0.20286885839734853,0.10754243827160494,0.0
test,ulsan_005349,DKSR20001169_1,6,2.32,0.11620159088655264,0.7135596264367816,0.0
test,ulsan_025714,DKSR20001157_1,28,2.77,0.16295640340480305,0.22496991576413958,0.0
test,ulsan_012392,DKSR20001618_1,34,4.21,0.13545373286645937,0.2733669833729216,0.0
test,ulsan_027030,DKSR20001203_2,18,3.19,0.19070387531983485,0.15101880877742946,0.0
test,ulsan_002748,DKSR20001145_1,3,1.14,0.12064947941844596,0.5051169590643275,0.0
test,ulsan_007314,DKSR20001301_1,62,6.08,0.18379922089629408,0.214343475877193,0.0
test,ulsan_001753,DKSR20001131_1,5,1.07,0.16678912046571087,0.2903816199376947,0.0
test,ulsan_004860,DKSR20001168_2,4,1.18,0.15966723480288084,0.3301553672316384,0.0
test,ulsan_018108,DKSR20001336_2,30,3.82,0.15860839391842393,0.30017452006980805,0.0
test,ulsan_023515,DKSR20000955_2,24,3.22,0.11240054147955868,0.2630046583850932,0.0
test,ulsan_005233,DKSR20001169_1,28,3.69,0.14969082728736732,0.19523486901535683,0.0
test,ulsan_013214,DKSR20001677_2,37,4.41,0.12479683733279746,0.2458994708994709,0.0
test,ulsan_009743,DKSR20001536_1,29,3.31,0.15613495746038691,0.2762588116817724,0.0
test,ulsan_019936,DKSR20001509_2,27,3.75,0.10699744786395067,0.21234444444444445,0.0
test,ulsan_008804,DKSR20001476_2,37,4.82,0.10292624381544122,0.3220695020746888,0.0
test,ulsan_017605,DKSR20001287_2,26,5.58,0.10363551784301515,0.5630301672640382,0.0
test,ulsan_010852,DKSR20001608_1,21,4.3,0.10017412969233667,0.45464147286821704,0.0
test,ulsan_003792,DKSR20001149_1,33,5.26,0.14579213574330904,0.33599493029150823,0.0
test,ulsan_006581,DKSR20001286_1,53,2.71,0.16464971759805927,0.16452952029520296,0.0
test,ulsan_015199,DKSR20001159_1,5,1.53,0.21357240072312725,0.13080065359477125,0.0
test,ulsan_024437,DKSR20000963_2,16,3.76,0.17750617613499048,0.41438386524822696,0.0
test,ulsan_003650,DKSR20001149_2,48,7.66,0.11516758976172307,0.4322563098346388,0.0
test,ulsan_004780,DKSR20001168_2,30,4.9,0.133001645386631,0.28270408163265304,0.0
test,ulsan_026395,DKSR20001158_2,13,2.21,0.26266641781575606,0.13374811463046757,0.0
test,ulsan_019352,DKSR20001507_1,36,5.37,0.16212098615803183,0.09830074487895717,0.0
test,ulsan_009969,DKSR20001592_2,25,4.48,0.16811199505827748,0.3579892113095238,0.0
test,ulsan_006224,DKSR20001284_2,24,2.77,0.13475839576940649,0.3012785800240674,0.0
test,ulsan_017338,DKSR20001287_2,24,3.9400833333333334,0.17999511868052728,0.1525771451534443,0.0
test,ulsan_006954,DKSR20001300_1,16,2.34,0.13179907018557482,0.3104166666666667,0.0
test,ulsan_011630,DKSR20001610_2,47,5.46,0.14700272785450771,0.2275946275946276,0.0
test,ulsan_018601,DKSR20001386_2,99,11.92,0.14069828895668945,0.1891394015659955,0.0
test,ulsan_012429,DKSR20001649_1,24,4.82,0.10051936285321265,0.4464038727524205,0.0
test,ulsan_020128,DKSR20001510_2,43,6.75,0.1489659965480594,0.2996358024691358,0.0
test,ulsan_026446,DKSR20001158_1,10,1.81,0.22619821548136348,0.13572744014732965,0.0
test,ulsan_021065,DKSR20001533_1,8,1.9,0.22105008850001007,0.2869956140350877,0.0
test,ulsan_008174,DKSR20001353_1,33,3.65,0.19716482615589231,0.11746575342465754,0.0
test,ulsan_010307,DKSR20001593_2,19,2.69,0.15424591780210856,0.4044764560099133,0.0
test,ulsan_001294,DKSR20001094_1,12,2.33,0.14436433435343085,0.2946530758226037,0.0
test,ulsan_006222,DKSR20001284_2,17,3.23,0.14171536602469306,0.24815531475748195,0.0
test,ulsan_014255,DKSR20001032_2,15,1.83,0.1456463819790521,0.22429417122040074,0.0
test,ulsan_022518,DKSR20001570_1,20,2.39,0.1381188492028864,0.1331415620641562,0.0
test,ulsan_017459,DKSR20001287_1,45,6.88,0.12918150347276683,0.23581031976744185,0.0
test,ulsan_020547,DKSR20001512_1,34,4.54,0.1160334390838851,0.18833516886930984,0.0
test,ulsan_027511,DKSR20001204_1,22,4.72,0.13176895706468048,0.3014565677966102,0.0
test,ulsan_006163,DKSR20001284_1,10,1.15,0.28054158023324405,0.15057971014492755,0.0
test,ulsan_025652,DKSR20000974_1,24,2.75,0.09160884421974787,0.2211969696969697,0.0
test,ulsan_007176,DKSR20001301_1,28,4.62,0.16542625724472446,0.31183261183261185,0.0
test,ulsan_005453,DKSR20001278_2,32,3.95,0.12081996126157736,0.25231012658227847,0.0
test,ulsan_000510,DKSR20000954_2,45,5.22,0.09456112712468066,0.3003671775223499,0.0
test,ulsan_005061,DKSR20001169_1,7,2.25,0.17401123829978904,0.3687962962962963,0.0
test,ulsan_021165,DKSR20001533_1,32,4.79,0.14397206873705545,0.2940588030619346,0.0
test,ulsan_007663,DKSR20001351_2,59,7.86,0.17912841623006798,0.10031806615776082,0.0
test,ulsan_024157,DKSR20000961_2,33,5.76,0.1587013392675504,0.26351273148148147,0.0
test,ulsan_016040,DKSR20001206_1,26,3.47,0.14800280401208343,0.28658741594620557,0.0
test,ulsan_009517,DKSR20001535_2,24,3.92,0.1977887778567608,0.28207908163265305,0.0
test,ulsan_005713,DKSR20001280_1,16,3.45,0.19660539921225362,0.2296256038647343,0.0
test,ulsan_018191,DKSR20001380_1,44,6.53,0.10126353867247204,0.24086268504338948,0.0
test,ulsan_015868,DKSR20001202_2,28,3.91,0.11233638724340796,0.30736359761295823,0.0
test,ulsan_023092,DKSR20000956_1,36,5.11,0.15102304115043014,0.22557893020221786,0.0
test,ulsan_011676,DKSR20001611_2,23,2.89,0.1641869264715183,0.36414359861591694,0.0
test,ulsan_008957,DKSR20001476_2,13,1.8,0.10732620167353919,0.3065277777777778,0.0
test,ulsan_012345,DKSR20001618_2,23,2.83,0.18726003618424536,0.2064929328621908,0.0
test,ulsan_026839,DKSR20000979_1,44,5.83,0.11017926532211438,0.2914022298456261,0.0
test,ulsan_012646,DKSR20001649_2,18,4.32,0.09026548489973298,0.44949845679012346,0.0
test,ulsan_019418,DKSR20001508_1,25,3.73,0.12115692058249329,0.285857908847185,0.0
test,ulsan_021430,DKSR20001537_2,11,4.86,0.2253044398208189,0.24297839506172839,0.0
test,ulsan_004085,DKSR20001165_1,6,1.74,0.08365736496245893,0.5814655172413793,0.0
test,ulsan_011565,DKSR20001610_1,29,3.76,0.11504903596357675,0.24565602836879433,0.0
test,ulsan_022184,DKSR20001569_2,33,4.9,0.14162278985271806,0.13112244897959183,0.0
test,ulsan_025545,DKSR20000974_1,38,6.06,0.08826729114513196,0.2900577557755776,0.0
test,ulsan_003762,DKSR20001149_2,38,4.9,0.08635536077206099,0.44539115646258504,0.0
test,ulsan_020489,DKSR20001511_2,20,2.76,0.17447958853674916,0.2288949275362319,0.0
test,ulsan_021957,DKSR20001568_1,17,2.83,0.10827253953765549,0.3393698468786808,0.0
test,ulsan_019340,DKSR20001507_2,42,5.77,0.14887729227077684,0.16002310803004044,0.0
test,ulsan_024647,DKSR20000962_2,12,2.73,0.12587123498185376,0.28487484737484736,0.0
test,ulsan_002303,DKSR20001144_1,29,3.73,0.13411015048628394,0.2284070598748883,0.0
test,ulsan_022428,DKSR20001570_2,29,3.95,0.13786094777295263,0.23431434599156117,0.0
test,ulsan_016893,DKSR20001240_1,34,3.66,0.18759708114314066,0.1307377049180328,0.0
test,ulsan_016181,DKSR20001206_1,16,2.71,0.22799019788736277,0.1403290282902829,0.0
test,ulsan_021538,DKSR20001537_2,7,1.88,0.17458588177388148,0.17985372340425532,0.0
test,ulsan_009276,DKSR20001487_2,25,3.01,0.10624499582108388,0.4192691029900332,0.0
test,ulsan_004168,DKSR20001166_1,35,4.81,0.10555548858792184,0.34652633402633404,0.0
test,ulsan_023273,DKSR20000955_2,11,1.72,0.23299225787208588,0.17546027131782946,0.0
test,ulsan_009088,DKSR20001487_1,52,7.52,0.07308817832479142,0.45324135638297874,0.0
test,ulsan_013391,DKSR20001677_2,18,2.01,0.1383866342546944,0.39948175787728024,0.0
test,ulsan_004141,DKSR20001166_1,22,4.99,0.13586387024859595,0.3854208416833667,0.0
test,ulsan_014998,DKSR20001033_1,5,1.37,0.1692662064965846,0.30444038929440387,0.0
test,ulsan_011749,DKSR20001611_2,23,2.31,0.19734822606507424,0.29992784992784993,0.0
test,ulsan_013764,DKSR20001715_1,57,7.21,0.15101205529777934,0.26110725843735555,0.0
test,ulsan_022879,DKSR20001571_1,33,5.16,0.12456958600187987,0.29061692506459946,0.0
test,ulsan_010508,DKSR20001594_2,41,5.73,0.12238346828895151,0.31069662594531705,0.0
test,ulsan_019845,DKSR20001509_2,31,4.06,0.1812448985004209,0.10210385878489327,0.0
test,ulsan_019804,DKSR20001509_1,35,5.32,0.15052484606866282,0.12648809523809523,0.0
test,ulsan_001309,DKSR20001094_2,30,4.09,0.13853359798851933,0.17741442542787286,0.0
test,ulsan_027438,DKSR20001204_2,17,2.04,0.22436590646128704,0.11137663398692811,0.0
test,ulsan_011069,DKSR20001609_1,7,3.07,0.1196494175386708,0.6860477741585234,0.0
test,ulsan_025200,DKSR20001156_1,18,2.77,0.1178118957870006,0.42745186522262335,0.0
test,ulsan_022252,DKSR20001569_2,17,2.96,0.1418893007019595,0.11378096846846847,0.0
test,ulsan_017343,DKSR20001287_2,22,2.75,0.09995507426585917,0.3508636363636364,0.0
test,ulsan_002601,DKSR20001145_1,6,2.24,0.1441926269988122,0.4271205357142857,0.0
test,ulsan_008899,DKSR20001476_1,54,6.04,0.152111618803464,0.15990618101545254,0.0
test,ulsan_026093,DKSR20000975_1,30,5.59,0.151173741993661,0.3007453786523554,0.0
test,ulsan_009781,DKSR20001536_2,20,2.8,0.15580630997392947,0.1484672619047619,0.0
test,ulsan_017897,DKSR20001288_1,44,4.35,0.149763207759285,0.22480842911877394,0.0
test,ulsan_027170,DKSR20000980_1,28,3.77,0.14532433348423876,0.31951812555260833,0.0
test,ulsan_003297,DKSR20001147_2,19,4.17,0.12098038737054147,0.4289768185451639,0.0
test,ulsan_014251,DKSR20001032_2,4,0.97,0.18088733361849674,0.26756872852233676,0.0
test,ulsan_020038,DKSR20001510_2,33,5.09,0.1349045003216882,0.25051571709233794,0.0
test,ulsan_000738,DKSR20000954_2,29,4.79,0.13500206929166617,0.25346207376478774,0.0
test,ulsan_002334,DKSR20001144_2,13,2.92,0.07276176255249575,0.40906107305936074,0.0
test,ulsan_025212,DKSR20001156_1,34,4.09,0.11577140093233132,0.298380195599022,0.0
test,ulsan_023583,DKSR20000955_1,17,1.85,0.12715930974466869,0.28128378378378377,0.0
test,ulsan_010963,DKSR20001608_2,7,1.78,0.1168944439034139,0.4684925093632959,0.0
test,ulsan_023068,DKSR20000956_2,25,6.05,0.10213729755013076,0.5583264462809917,0.0
test,ulsan_021103,DKSR20001533_1,23,2.71,0.2140740220147976,0.1677429274292743,0.0
test,ulsan_011851,DKSR20001611_2,9,1.82,0.21934245490176776,0.2156364468864469,0.0
test,ulsan_024147,DKSR20000961_1,28,4.14,0.19974097015361889,0.16310386473429953,0.0
test,ulsan_021055,DKSR20001533_1,14,2.2,0.20359176305527968,0.20111742424242424,0.0
test,ulsan_003141,DKSR20001146_1,38,4.81,0.11442970160977693,0.17784996534996536,0.0
test,ulsan_015695,DKSR20001202_1,24,4.23,0.09739759969889358,0.3764578408195429,0.0
test,ulsan_023849,DKSR20000958_1,36,6.68,0.16152084461033991,0.3067053393213573,0.0
test,ulsan_018653,DKSR20001387_1,67,8.2,0.10849226512534527,0.2657418699186992,0.0
test,ulsan_010460,DKSR20001594_2,24,3.06,0.1521633766210339,0.31379357298474947,0.0
test,ulsan_000709,DKSR20000954_2,11,1.53,0.189894227174356,0.3638616557734205,0.0
test,ulsan_017802,DKSR20001288_1,42,4.67,0.08481127979800264,0.35109743040685226,0.0
test,ulsan_024561,DKSR20000962_1,15,3.02,0.13734536538892034,0.2028973509933775,0.0
test,ulsan_025361,DKSR20001156_2,30,3.92,0.2271248199833654,0.20032950680272107,0.0
test,ulsan_005780,DKSR20001280_2,31,3.42,0.14111752743042447,0.21262183235867446,0.0
test,ulsan_010898,DKSR20001608_2,34,4.45,0.11788937958347064,0.32955992509363297,0.0
test,ulsan_015179,DKSR20001159_1,10,1.91,0.14149634306130854,0.29461169284467714,0.0
test,ulsan_013311,DKSR20001677_2,2,1.18,0.11814380617093086,0.536475988700565,0.0
test,ulsan_011200,DKSR20001609_1,7,1.92,0.1458628164999894,0.5048394097222222,0.0
test,ulsan_005265,DKSR20001169_2,25,4.27,0.16484880414717532,0.36198282591725217,0.0
test,ulsan_004915,DKSR20001168_1,19,4.09,0.10854307295657592,0.3733292583537082,0.0
test,ulsan_006849,DKSR20001286_2,18,2.93,0.11859855010993041,0.41463310580204776,0.0
test,ulsan_002546,DKSR20001145_1,2,1.38,0.1942220061797989,0.5348128019323671,0.0
test,ulsan_004929,DKSR20001168_1,29,3.89,0.14366341472640076,0.32403598971722364,0.0
test,ulsan_016035,DKSR20001206_1,26,3.87,0.160239732508262,0.3527993109388458,0.0
test,ulsan_025901,DKSR20001157_2,3,1.32,0.1399495342303616,0.4287563131313131,0.0
test,ulsan_023985,DKSR20000958_2,25,6.3,0.1197848863682048,0.45681216931216934,0.0
test,ulsan_001749,DKSR20001131_1,14,1.99,0.11161365028427765,0.1623324958123953,0.0
test,ulsan_017516,DKSR20001287_1,19,2.54,0.11852515294565498,0.33579396325459315,0.0
test,ulsan_014092,DKSR20001031_1,23,3.53,0.16964029095604607,0.16903918791312558,0.0
test,ulsan_005719,DKSR20001280_1,57,5.84,0.18418953594439705,0.14848030821917807,0.0
test,ulsan_020805,DKSR20001532_1,37,6.78,0.15661497888311113,0.17684980334316616,0.0
test,ulsan_024616,DKSR20000962_1,21,2.99,0.1524879933716558,0.13481047937569676,0.0
test,ulsan_023467,DKSR20000955_1,16,2.85,0.12803549458993121,0.3184941520467836,0.0
test,ulsan_009345,DKSR20001535_2,15,2.12,0.1816455912459718,0.13924921383647798,0.0
test,ulsan_008911,DKSR20001476_1,28,3.07,0.15264552946440565,0.239942996742671,0.0
test,ulsan_019146,DKSR20001507_1,18,2.32,0.13130472795552126,0.14283405172413793,0.0
test,ulsan_016543,DKSR20001208_2,22,4.14,0.15917845115517437,0.1740438808373591,0.0
test,ulsan_023463,DKSR20000955_2,3,0.86,0.18929207638319273,0.14200581395348838,0.0
test,ulsan_013831,DKSR20001715_2,34,4.62,0.13444736733014254,0.23262085137085137,0.0
test,ulsan_020066,DKSR20001510_1,31,4.52,0.13879712847618386,0.10394542772861357,0.0
test,ulsan_027363,DKSR20000980_1,67,7.44,0.1662072319859225,0.15717405913978494,0.0
test,ulsan_017616,DKSR20001288_2,22,3.41,0.17057226409208448,0.3224217986314761,0.0
test,ulsan_015035,DKSR20001033_1,30,5.3,0.13373166642518677,0.20391509433962265,0.0
test,ulsan_022738,DKSR20001571_1,33,6.29,0.14156060542485022,0.3872747747747748,0.0
test,ulsan_016776,DKSR20001240_2,24,2.89,0.20663117146434595,0.12799884659746252,0.0
test,ulsan_012401,DKSR20001618_1,21,3.66,0.1672750342653757,0.2320469034608379,0.0
test,ulsan_021439,DKSR20001537_2,26,3.19,0.10418007343954303,0.16853448275862068,0.0
test,ulsan_009763,DKSR20001536_1,19,1.78,0.21186448168594965,0.14894662921348314,0.0
test,ulsan_005045,DKSR20001169_2,24,5.770083333333333,0.11279505349264324,0.3596785141751275,0.0
test,ulsan_016636,DKSR20001208_1,15,3.69,0.19244247186415223,0.24507678410117434,0.0
test,ulsan_023525,DKSR20000955_2,16,2.37,0.19547978900809104,0.24265119549929676,0.0
test,ulsan_013220,DKSR20001677_2,11,1.47,0.1244459256866604,0.2364795918367347,0.0
test,ulsan_006232,DKSR20001284_2,18,2.44,0.13011365266733305,0.24989754098360656,0.0
test,ulsan_026530,DKSR20001158_2,51,7.0,0.10996504747858735,0.1740595238095238,0.0
test,ulsan_003000,DKSR20001146_1,22,3.47,0.12904272803226724,0.2730187319884726,0.0
test,ulsan_007334,DKSR20001301_1,51,5.88,0.17554981967198302,0.15656887755102042,0.0
test,ulsan_003032,DKSR20001146_2,21,3.05,0.13873093320544855,0.419672131147541,0.0
test,ulsan_019699,DKSR20001508_1,56,5.41,0.10617044582886213,0.18620609981515712,0.0
test,ulsan_013408,DKSR20001677_1,19,2.76,0.14208619328339497,0.33203502415458935,0.0
test,ulsan_008320,DKSR20001413_1,16,2.1,0.10997047163908963,0.5371031746031746,0.0
test,ulsan_010332,DKSR20001593_1,14,3.56,0.12214795403579505,0.532748127340824,0.0
test,ulsan_010495,DKSR20001594_1,39,5.2,0.1434226953414729,0.2501923076923077,0.0
test,ulsan_018618,DKSR20001387_1,29,6.67,0.14703495242515685,0.489836331834083,0.0
test,ulsan_005422,DKSR20001278_2,46,4.5,0.1819025610521912,0.09868518518518518,0.0
test,ulsan_016670,DKSR20001208_2,9,2.55,0.1634458563205034,0.29049019607843135,0.0
test,ulsan_010743,DKSR20001608_2,38,4.77,0.09029155717819816,0.38031097134870717,0.0
test,ulsan_003997,DKSR20001165_2,45,6.92,0.13970048400131138,0.22627649325626203,0.0
test,ulsan_015748,DKSR20001202_2,35,4.51,0.09582049133806862,0.2217110125646711,0.0
test,ulsan_000272,DKSR20000953_1,39,4.58,0.13030063045476697,0.182268922852984,0.0
test,ulsan_006978,DKSR20001300_1,54,8.5,0.1174518440691614,0.3117156862745098,0.0
test,ulsan_016359,DKSR20001207_1,67,6.49,0.12594524475326546,0.20987416538263995,0.0
test,ulsan_009274,DKSR20001487_2,66,7.23,0.16161992431862707,0.16196980175195944,0.0
test,ulsan_011060,DKSR20001609_1,8,2.51,0.18609830497165902,0.3955511288180611,0.0
test,ulsan_000714,DKSR20000954_2,25,2.94,0.18015409950673159,0.24136904761904762,0.0
test,ulsan_022134,DKSR20001569_1,16,2.5,0.12145687281741914,0.14946666666666666,0.0
test,ulsan_019076,DKSR20001491_2,38,6.17,0.0882935951949507,0.2938951917882226,0.0
test,ulsan_011486,DKSR20001610_2,5,1.3,0.18442304889213434,0.2694871794871795,0.0
test,ulsan_016654,DKSR20001208_1,35,4.7,0.15964053412586005,0.18638297872340426,0.0
test,ulsan_005455,DKSR20001278_2,37,5.02,0.21501509488305762,0.14218127490039842,0.0
test,ulsan_002209,DKSR20001144_1,8,1.97,0.12959959289585354,0.3171319796954315,0.0
test,ulsan_001099,DKSR20000960_1,22,5.28,0.13441971507615025,0.47791982323232324,0.0
test,ulsan_005582,DKSR20001278_1,29,5.97,0.07493957016658093,0.4027219430485762,0.0
test,ulsan_017370,DKSR20001287_1,19,4.33,0.06074697422773935,0.411018090839107,0.0
test,ulsan_018749,DKSR20001388_1,53,9.48,0.12489693061976381,0.3461893459915612,0.0
test,ulsan_004701,DKSR20001168_2,41,4.4,0.12232805563030921,0.286467803030303,0.0
test,ulsan_017246,DKSR20001241_2,38,5.55,0.1651598756228418,0.18232732732732732,0.0
test,ulsan_005555,DKSR20001278_1,43,6.55,0.13287662034022962,0.1687849872773537,0.0
test,ulsan_001157,DKSR20000960_1,16,2.26,0.18738517514107061,0.13062315634218288,0.0
test,ulsan_002803,DKSR20001145_2,17,3.13,0.14452945814778403,0.3094382321618743,0.0
test,ulsan_022490,DKSR20001570_1,4,1.67,0.2245229946063789,0.06976047904191617,0.0
test,ulsan_014632,DKSR20001032_1,12,2.67,0.12426659638619572,0.2777777777777778,0.0
test,ulsan_021744,DKSR20001568_2,15,2.85,0.17513331654363903,0.1126608187134503,0.0
test,ulsan_016437,DKSR20001207_1,25,4.72,0.1636504892210294,0.20316031073446328,0.0
test,ulsan_003386,DKSR20001147_1,19,5.3,0.10232550241410346,0.551627358490566,0.0
test,ulsan_014574,DKSR20001032_2,23,3.05,0.16292221254523973,0.22237704918032786,0.0
test,ulsan_014171,DKSR20001031_2,22,1.7,0.13007796906951602,0.25058823529411767,0.0
test,ulsan_024782,DKSR20000962_2,13,2.76,0.10921415615220197,0.4583786231884058,0.0
test,ulsan_018675,DKSR20001387_1,96,11.66,0.12151206385689617,0.2107525728987993,0.0
test,ulsan_004419,DKSR20001167_1,41,4.02,0.13167379546087268,0.2009950248756219,0.0
test,ulsan_005217,DKSR20001169_1,13,3.15,0.12511815065552284,0.3489814814814815,0.0
test,ulsan_026493,DKSR20001158_2,14,2.81,0.14344973392660337,0.3904211150652432,0.0
test,ulsan_003482,DKSR20001147_1,27,4.44,0.1089236570661603,0.35677552552552555,0.0
test,ulsan_015122,DKSR20001159_2,19,3.74,0.2077360966485011,0.27664884135472373,0.0
test,ulsan_022701,DKSR20001570_1,2,1.13,0.1469245239345491,0.181858407079646,0.0
test,ulsan_024691,DKSR20000962_2,6,3.95,0.08542594451122289,0.5886919831223628,0.0
test,ulsan_006380,DKSR20001285_1,54,5.55,0.1281923719190533,0.26774024024024023,0.0
test,ulsan_026579,DKSR20001158_1,55,7.02,0.11352398211236435,0.3193019943019943,0.0
test,ulsan_003318,DKSR20001147_2,15,3.26,0.1875663024284462,0.14607617586912067,0.0
test,ulsan_020475,DKSR20001511_2,32,5.95,0.14313382838380154,0.29698179271708686,0.0
test,ulsan_007227,DKSR20001301_1,21,3.68,0.14783037416863803,0.533004981884058,0.0
test,ulsan_008017,DKSR20001353_2,85,9.9,0.09051445571034819,0.21269360269360268,0.0
test,ulsan_011647,DKSR20001611_1,16,2.39,0.07609179483751302,0.49306136680613666,0.0
test,ulsan_013713,DKSR20001715_1,37,4.44,0.16271157271850134,0.27690503003003003,0.0
test,ulsan_026358,DKSR20001158_2,18,2.13,0.12442197961900478,0.2544600938967136,0.0
test,ulsan_020572,DKSR20001512_1,34,4.76,0.14538829114763205,0.2288953081232493,0.0
test,ulsan_025122,DKSR20001156_1,7,2.78,0.15922537157472633,0.336810551558753,0.0
test,ulsan_010891,DKSR20001608_1,32,4.95,0.10324647693272833,0.42668350168350166,0.0
